,start_hour,origin_nta,destination_nta,travel_counts,duration_minutes,arrival_rate
573,7,MN19,MN25,14,13.928571428571429,0.072
574,7,MN19,MN28,6,9.5,0.105
575,7,MN19,MN31,9,6.333333333333333,0.158
576,7,MN19,MN40,22,9.681818181818182,0.103
577,7,MN19,Others,211,37.360189573459714,0.027
578,7,MN20,MN13,15,6.666666666666667,0.15
579,7,MN20,MN17,22,6.590909090909091,0.152
580,7,MN20,MN21,18,7.166666666666667,0.14
581,7,MN20,MN24,6,11.333333333333334,0.088
582,7,MN20,MN25,9,13.444444444444445,0.074
583,7,MN20,Others,99,32.17171717171717,0.031
584,7,MN21,MN17,17,10.352941176470589,0.097
585,7,MN21,MN19,9,7.444444444444445,0.134
586,7,MN21,MN21,13,7.076923076923077,0.141
587,7,MN21,MN23,10,6.5,0.154
588,7,MN21,MN24,9,10.222222222222221,0.098
589,7,MN21,Others,62,35.225806451612904,0.028
590,7,MN22,MN13,6,8.5,0.118
591,7,MN22,MN17,9,19.77777777777778,0.051
592,7,MN22,MN19,6,13.5,0.074
593,7,MN22,MN21,14,9.714285714285714,0.103
594,7,MN22,MN23,12,6.166666666666667,0.162
595,7,MN22,MN24,10,14.5,0.069
596,7,MN22,Others,34,38.470588235294116,0.026
597,7,MN23,MN13,37,8.891891891891891,0.112
598,7,MN23,MN17,41,14.951219512195122,0.067
599,7,MN23,MN19,19,20.263157894736842,0.049
600,7,MN23,MN21,17,7.352941176470588,0.136
601,7,MN23,MN23,47,7.340425531914893,0.136
602,7,MN23,MN24,23,8.608695652173912,0.116
603,7,MN23,MN25,17,10.588235294117647,0.094
604,7,MN23,MN40,11,23.727272727272727,0.042
605,7,MN23,Others,167,35.77245508982036,0.028
606,7,MN24,MN13,13,13.153846153846153,0.076
607,7,MN24,MN17,54,12.944444444444445,0.077
608,7,MN24,MN19,7,14.714285714285714,0.068
609,7,MN24,MN23,14,9.0,0.111
610,7,MN24,MN24,37,7.243243243243243,0.138
611,7,MN24,MN25,21,6.904761904761905,0.145
612,7,MN24,MN27,5,9.2,0.109
613,7,MN24,MN28,6,13.666666666666666,0.073
614,7,MN24,MN31,5,14.4,0.069
615,7,MN24,MN40,9,17.333333333333332,0.058
616,7,MN24,Others,207,33.61352657004831,0.03
617,7,MN25,MN13,7,19.0,0.053
618,7,MN25,MN17,12,15.833333333333334,0.063
619,7,MN25,MN20,6,14.666666666666666,0.068
620,7,MN25,MN23,17,9.176470588235293,0.109
621,7,MN25,MN24,38,7.078947368421052,0.141
622,7,MN25,MN31,11,17.818181818181817,0.056
623,7,MN25,Others,237,34.77215189873418,0.029
624,7,MN27,MN03,5,22.2,0.045
625,7,MN27,MN13,20,19.75,0.051
626,7,MN27,MN17,9,15.0,0.067
627,7,MN27,MN19,5,14.0,0.071
628,7,MN27,MN23,10,11.1,0.09
629,7,MN27,MN24,9,11.777777777777779,0.085
630,7,MN27,MN25,11,11.454545454545455,0.087
631,7,MN27,Others,87,30.149425287356323,0.033
632,7,MN28,MN13,6,21.666666666666668,0.046
633,7,MN28,MN17,19,12.789473684210526,0.078
634,7,MN28,MN21,11,12.545454545454545,0.08
635,7,MN28,MN23,13,13.153846153846153,0.076
636,7,MN28,MN24,16,9.9375,0.101
637,7,MN28,MN25,9,11.0,0.091
638,7,MN28,MN27,5,8.0,0.125
639,7,MN28,MN28,19,9.0,0.111
640,7,MN28,Others,118,31.084745762711865,0.032
641,7,MN31,MN09,9,15.222222222222221,0.066
642,7,MN31,MN13,21,18.714285714285715,0.053
643,7,MN31,MN17,51,8.72549019607843,0.115
644,7,MN31,MN19,11,10.090909090909092,0.099
645,7,MN31,MN20,18,7.888888888888889,0.127
646,7,MN31,MN21,5,19.6,0.051
647,7,MN31,MN24,6,17.333333333333332,0.058
648,7,MN31,MN25,16,16.875,0.059
649,7,MN31,MN31,32,9.8125,0.102
650,7,MN31,MN33,7,8.0,0.125
651,7,MN31,MN40,33,8.121212121212121,0.123
652,7,MN31,Others,183,31.612021857923498,0.032
653,7,MN32,MN09,13,17.0,0.059
654,7,MN32,MN12,6,14.333333333333334,0.07
655,7,MN32,MN14,13,16.384615384615383,0.061
656,7,MN32,MN17,17,11.588235294117647,0.086
657,7,MN32,MN19,13,9.846153846153847,0.102
658,7,MN32,MN20,8,11.375,0.088
659,7,MN32,MN23,6,18.666666666666668,0.054
660,7,MN32,MN24,10,17.1,0.058
661,7,MN32,MN25,6,18.5,0.054
662,7,MN32,MN31,12,7.083333333333333,0.141
663,7,MN32,MN32,15,6.2,0.161
664,7,MN32,MN33,12,11.25,0.089
665,7,MN32,MN40,34,7.470588235294118,0.134
666,7,MN32,Others,187,26.41711229946524,0.038
667,7,MN33,MN09,7,11.714285714285714,0.085
668,7,MN33,MN14,12,14.0,0.071
669,7,MN33,MN17,14,14.571428571428571,0.069
670,7,MN33,MN19,5,10.8,0.093
671,7,MN33,MN20,8,13.625,0.073
672,7,MN33,MN23,7,26.857142857142858,0.037
673,7,MN33,MN25,9,23.444444444444443,0.043
674,7,MN33,MN31,10,11.0,0.091
675,7,MN33,MN32,9,7.333333333333333,0.136
676,7,MN33,MN33,46,8.08695652173913,0.124
677,7,MN33,MN34,17,9.647058823529411,0.104
678,7,MN33,MN40,26,10.26923076923077,0.097
679,7,MN33,Others,176,31.477272727272727,0.032
680,7,MN34,MN01,10,13.2,0.076
681,7,MN34,MN03,13,7.3076923076923075,0.137
682,7,MN34,MN06,11,11.636363636363637,0.086
683,7,MN34,MN11,5,7.4,0.135
684,7,MN34,MN17,23,19.956521739130434,0.05
685,7,MN34,MN19,10,12.3,0.081
686,7,MN34,MN24,6,23.333333333333332,0.043
687,7,MN34,MN25,10,22.7,0.044
688,7,MN34,MN31,9,17.0,0.059
689,7,MN34,MN32,7,10.0,0.1
690,7,MN34,MN33,11,10.363636363636363,0.096
691,7,MN34,MN34,30,6.4,0.156
692,7,MN34,MN40,38,14.526315789473685,0.069
693,7,MN34,Others,197,24.18274111675127,0.041
694,7,MN35,MN01,14,7.928571428571429,0.126
695,7,MN35,MN03,11,9.727272727272727,0.103
696,7,MN35,MN13,14,26.714285714285715,0.037
697,7,MN35,MN17,19,26.894736842105264,0.037
698,7,MN35,MN23,13,27.53846153846154,0.036
699,7,MN35,MN25,7,33.142857142857146,0.03
700,7,MN35,MN34,5,17.0,0.059
701,7,MN35,Others,300,25.813333333333333,0.039
702,7,MN36,MN06,5,8.8,0.114
703,7,MN36,MN09,5,8.2,0.122
704,7,MN36,MN11,16,11.875,0.084
705,7,MN36,MN12,6,13.333333333333334,0.075
706,7,MN36,MN13,5,29.0,0.034
707,7,MN36,MN17,8,29.0,0.034
708,7,MN36,MN19,10,20.7,0.048
709,7,MN36,MN24,5,24.6,0.041
710,7,MN36,MN25,7,29.142857142857142,0.034
711,7,MN36,MN28,6,27.666666666666668,0.036
712,7,MN36,MN31,8,21.25,0.047
713,7,MN36,MN35,25,8.04,0.124
714,7,MN36,Others,289,27.42560553633218,0.036
715,7,MN40,MN09,10,13.3,0.075
716,7,MN40,MN12,29,9.10344827586207,0.11
717,7,MN40,MN13,13,18.692307692307693,0.053
718,7,MN40,MN14,7,9.571428571428571,0.104
719,7,MN40,MN17,74,10.905405405405405,0.092
720,7,MN40,MN19,30,7.666666666666667,0.13
721,7,MN40,MN20,23,13.347826086956522,0.075
722,7,MN40,MN23,9,23.77777777777778,0.042
723,7,MN40,MN24,22,20.181818181818183,0.05
724,7,MN40,MN25,13,17.23076923076923,0.058
725,7,MN40,MN31,14,6.214285714285714,0.161
726,7,MN40,MN32,22,6.045454545454546,0.165
727,7,MN40,MN33,24,8.25,0.121
728,7,MN40,MN40,60,7.566666666666666,0.132
729,7,MN40,MN99,8,8.5,0.118
730,7,MN40,Others,267,34.02621722846442,0.029
731,7,MN50,MN13,6,13.666666666666666,0.073
732,7,MN50,MN15,5,10.8,0.093
733,7,MN50,MN20,7,8.714285714285714,0.115
734,7,MN50,MN23,8,16.5,0.061
735,7,MN50,MN25,11,10.0,0.1
736,7,MN50,Others,76,40.44736842105263,0.025
737,7,MN99,Others,55,40.74545454545454,0.025
738,7,Others,MN01,488,26.028688524590162,0.038
739,7,Others,MN03,507,33.81262327416174,0.03
740,7,Others,MN04,186,29.881720430107528,0.033
741,7,Others,MN06,430,32.38837209302326,0.031
742,7,Others,MN09,1040,37.989423076923075,0.026
743,7,Others,MN11,321,34.72274143302181,0.029
744,7,Others,MN12,569,38.110720562390156,0.026
745,7,Others,MN13,1641,42.58622790981109,0.023
746,7,Others,MN14,545,36.59816513761468,0.027
747,7,Others,MN15,255,39.745098039215684,0.025
748,7,Others,MN17,4429,44.090088055994585,0.023
749,7,Others,MN19,1183,44.53761622992392,0.022
750,7,Others,MN20,961,45.123829344432885,0.022
751,7,Others,MN21,584,43.169520547945204,0.023
752,7,Others,MN22,103,43.359223300970875,0.023
753,7,Others,MN23,1063,42.12135465663217,0.024
754,7,Others,MN24,1649,43.74166161309885,0.023
755,7,Others,MN25,2376,43.95496632996633,0.023
756,7,Others,MN27,331,36.362537764350456,0.028
757,7,Others,MN28,395,39.83037974683544,0.025
758,7,Others,MN31,909,44.312431243124315,0.023
759,7,Others,MN32,253,41.90909090909091,0.024
760,7,Others,MN33,756,42.70899470899471,0.023
761,7,Others,MN34,521,36.408829174664106,0.027
762,7,Others,MN35,639,27.461658841940533,0.036
763,7,Others,MN36,845,34.844970414201185,0.029
764,7,Others,MN40,1250,40.8288,0.024
765,7,Others,MN50,67,50.83582089552239,0.02
766,7,Others,MN99,203,37.19211822660098,0.027
767,7,Others,Others,2719,40.343508642883414,0.025
768,8,MN01,MN11,5,12.2,0.082
769,8,MN01,MN13,8,30.625,0.033
770,8,MN01,MN17,16,28.125,0.036
771,8,MN01,MN28,5,32.2,0.031
772,8,MN01,MN31,13,24.53846153846154,0.041
773,8,MN01,MN34,5,20.8,0.048
774,8,MN01,MN36,7,7.571428571428571,0.132
775,8,MN01,Others,310,22.10967741935484,0.045
776,8,MN03,MN01,5,9.0,0.111
777,8,MN03,MN03,69,6.086956521739131,0.164
778,8,MN03,MN04,12,7.75,0.129
779,8,MN03,MN06,15,7.6,0.132
780,8,MN03,MN09,12,10.5,0.095
781,8,MN03,MN11,36,7.083333333333333,0.141
782,8,MN03,MN12,7,13.0,0.077
783,8,MN03,MN13,12,30.5,0.033
784,8,MN03,MN14,11,16.636363636363637,0.06
785,8,MN03,MN17,15,22.066666666666666,0.045
786,8,MN03,MN19,5,17.8,0.056
787,8,MN03,MN20,5,18.6,0.054
788,8,MN03,MN24,9,29.666666666666668,0.034
789,8,MN03,MN34,12,11.166666666666666,0.09
790,8,MN03,Others,267,27.685393258426966,0.036
791,8,MN04,MN03,5,8.4,0.119
792,8,MN04,MN12,8,16.375,0.061
793,8,MN04,MN21,7,34.714285714285715,0.029
794,8,MN04,Others,106,27.264150943396228,0.037
795,8,MN06,MN03,6,6.166666666666667,0.162
796,8,MN06,MN09,6,6.0,0.167
797,8,MN06,MN11,10,6.8,0.147
798,8,MN06,MN17,5,19.2,0.052
799,8,MN06,Others,74,33.567567567567565,0.03
800,8,MN09,MN03,8,6.625,0.151
801,8,MN09,MN04,8,7.625,0.131
802,8,MN09,MN12,24,10.625,0.094
803,8,MN09,MN14,7,9.571428571428571,0.104
804,8,MN09,MN17,24,14.333333333333334,0.07
805,8,MN09,MN25,8,23.875,0.042
806,8,MN09,MN31,5,16.6,0.06
807,8,MN09,MN35,5,13.0,0.077
808,8,MN09,MN36,6,11.5,0.087
809,8,MN09,MN40,7,11.571428571428571,0.086
810,8,MN09,Others,207,35.31400966183575,0.028
811,8,MN11,MN06,12,7.916666666666667,0.126
812,8,MN11,MN09,20,8.0,0.125
813,8,MN11,MN12,13,10.76923076923077,0.093
814,8,MN11,MN13,6,23.166666666666668,0.043
815,8,MN11,MN17,8,16.5,0.061
816,8,MN11,MN20,7,17.142857142857142,0.058
817,8,MN11,MN23,5,27.4,0.036
818,8,MN11,MN24,29,25.103448275862068,0.04
819,8,MN11,MN31,11,12.545454545454545,0.08
820,8,MN11,MN34,12,8.916666666666666,0.112
821,8,MN11,MN40,9,10.222222222222221,0.098
822,8,MN11,Others,117,34.965811965811966,0.029
823,8,MN12,MN03,7,16.0,0.062
824,8,MN12,MN09,50,8.82,0.113
825,8,MN12,MN11,6,10.0,0.1
826,8,MN12,MN13,12,16.75,0.06
827,8,MN12,MN14,13,8.23076923076923,0.121
828,8,MN12,MN17,83,11.80722891566265,0.085
829,8,MN12,MN19,16,14.125,0.071
830,8,MN12,MN20,13,10.461538461538462,0.096
831,8,MN12,MN23,11,15.727272727272727,0.064
832,8,MN12,MN24,8,19.0,0.053
833,8,MN12,MN25,19,20.57894736842105,0.049
834,8,MN12,MN31,12,13.833333333333334,0.072
835,8,MN12,MN32,8,15.25,0.066
836,8,MN12,MN33,13,13.461538461538462,0.074
837,8,MN12,MN34,8,13.0,0.077
838,8,MN12,MN35,8,14.25,0.07
839,8,MN12,MN36,7,11.857142857142858,0.084
840,8,MN12,MN40,46,11.5,0.087
841,8,MN12,MN99,5,7.8,0.128
842,8,MN12,Others,262,36.843511450381676,0.027
843,8,MN13,MN13,105,7.257142857142857,0.138
844,8,MN13,MN17,61,9.819672131147541,0.102
845,8,MN13,MN19,19,10.473684210526315,0.095
846,8,MN13,MN20,20,10.55,0.095
847,8,MN13,MN21,10,6.8,0.147
848,8,MN13,MN23,43,8.046511627906977,0.124
849,8,MN13,MN24,22,12.636363636363637,0.079
850,8,MN13,MN25,16,15.1875,0.066
851,8,MN13,MN31,6,12.5,0.08
852,8,MN13,MN40,7,19.857142857142858,0.05
853,8,MN13,Others,224,33.65625,0.03
854,8,MN14,MN12,16,7.0625,0.142
855,8,MN14,MN17,62,9.290322580645162,0.108
856,8,MN14,MN19,8,11.0,0.091
857,8,MN14,MN20,6,17.666666666666668,0.057
858,8,MN14,MN24,6,16.666666666666668,0.06
859,8,MN14,MN33,6,14.0,0.071
860,8,MN14,MN40,8,12.75,0.078
861,8,MN14,Others,174,30.32758620689655,0.033
862,8,MN15,MN13,10,10.0,0.1
863,8,MN15,MN14,5,8.8,0.114
864,8,MN15,MN17,47,6.723404255319149,0.149
865,8,MN15,MN19,9,8.555555555555555,0.117
866,8,MN15,MN24,5,15.2,0.066
867,8,MN15,MN25,6,17.666666666666668,0.057
868,8,MN15,Others,117,35.05982905982906,0.029
869,8,MN17,MN12,5,10.8,0.093
870,8,MN17,MN13,38,9.394736842105264,0.106
871,8,MN17,MN14,10,11.1,0.09
872,8,MN17,MN15,9,8.777777777777779,0.114
873,8,MN17,MN17,117,6.880341880341881,0.145
874,8,MN17,MN19,28,7.321428571428571,0.137
875,8,MN17,MN20,17,6.411764705882353,0.156
876,8,MN17,MN21,8,13.75,0.073
877,8,MN17,MN23,21,14.19047619047619,0.07
878,8,MN17,MN24,18,14.277777777777779,0.07
879,8,MN17,MN25,10,16.2,0.062
880,8,MN17,MN31,14,12.285714285714286,0.081
881,8,MN17,MN34,7,12.571428571428571,0.08
882,8,MN17,MN35,6,20.0,0.05
883,8,MN17,MN40,26,11.038461538461538,0.091
884,8,MN17,Others,663,37.85369532428356,0.026
885,8,MN19,MN13,14,12.071428571428571,0.083
886,8,MN19,MN14,15,12.0,0.083
887,8,MN19,MN17,117,7.47008547008547,0.134
888,8,MN19,MN19,32,6.21875,0.161
889,8,MN19,MN20,23,7.739130434782608,0.129
890,8,MN19,MN21,6,12.166666666666666,0.082
891,8,MN19,MN23,8,22.125,0.045
892,8,MN19,MN24,21,16.571428571428573,0.06
893,8,MN19,MN25,14,17.071428571428573,0.059
894,8,MN19,MN28,5,13.2,0.076
895,8,MN19,MN31,9,7.222222222222222,0.138
896,8,MN19,MN32,9,12.777777777777779,0.078
897,8,MN19,MN33,5,13.4,0.075
898,8,MN19,MN40,25,10.2,0.098
899,8,MN19,Others,278,36.84172661870504,0.027
900,8,MN20,MN13,29,7.793103448275862,0.128
901,8,MN20,MN17,34,7.705882352941177,0.13
902,8,MN20,MN21,25,6.8,0.147
903,8,MN20,MN22,5,8.0,0.125
904,8,MN20,MN23,10,13.7,0.073
905,8,MN20,MN24,8,11.375,0.088
906,8,MN20,MN31,9,9.777777777777779,0.102
907,8,MN20,Others,154,35.175324675324674,0.028
908,8,MN21,MN13,18,8.055555555555555,0.124
909,8,MN21,MN17,20,11.5,0.087
910,8,MN21,MN19,5,9.2,0.109
911,8,MN21,MN20,9,8.333333333333334,0.12
912,8,MN21,MN23,11,7.545454545454546,0.133
913,8,MN21,MN24,13,17.53846153846154,0.057
914,8,MN21,MN40,5,13.0,0.077
915,8,MN21,Others,71,39.140845070422536,0.026
916,8,MN22,MN13,8,12.625,0.079
917,8,MN22,MN17,11,15.909090909090908,0.063
918,8,MN22,MN20,6,9.333333333333334,0.107
919,8,MN22,MN21,14,6.0,0.167
920,8,MN22,MN23,12,6.833333333333333,0.146
921,8,MN22,MN24,10,18.2,0.055
922,8,MN22,Others,33,34.78787878787879,0.029
923,8,MN23,MN12,5,15.2,0.066
924,8,MN23,MN13,55,11.254545454545454,0.089
925,8,MN23,MN15,7,13.142857142857142,0.076
926,8,MN23,MN17,71,14.183098591549296,0.071
927,8,MN23,MN19,17,17.058823529411764,0.059
928,8,MN23,MN20,11,18.454545454545453,0.054
929,8,MN23,MN21,17,8.294117647058824,0.121
930,8,MN23,MN23,58,6.896551724137931,0.145
931,8,MN23,MN24,36,8.833333333333334,0.113
932,8,MN23,MN25,28,10.642857142857142,0.094
933,8,MN23,MN27,5,10.6,0.094
934,8,MN23,MN28,8,12.375,0.081
935,8,MN23,MN40,8,17.375,0.058
936,8,MN23,Others,217,33.68663594470046,0.03
937,8,MN24,MN12,8,19.75,0.051
938,8,MN24,MN13,24,11.416666666666666,0.088
939,8,MN24,MN17,51,13.254901960784315,0.075
940,8,MN24,MN19,5,13.4,0.075
941,8,MN24,MN21,7,15.571428571428571,0.064
942,8,MN24,MN23,47,6.872340425531915,0.146
943,8,MN24,MN24,70,6.314285714285714,0.158
944,8,MN24,MN25,27,6.62962962962963,0.151
945,8,MN24,MN27,5,7.4,0.135
946,8,MN24,MN28,7,9.857142857142858,0.101
947,8,MN24,MN40,6,22.833333333333332,0.044
948,8,MN24,Others,350,34.90571428571429,0.029
949,8,MN25,MN12,5,23.2,0.043
950,8,MN25,MN13,14,15.928571428571429,0.063
951,8,MN25,MN17,21,15.952380952380953,0.063
952,8,MN25,MN20,9,15.444444444444445,0.065
953,8,MN25,MN23,10,11.5,0.087
954,8,MN25,MN24,59,7.610169491525424,0.131
955,8,MN25,MN28,5,8.2,0.122
956,8,MN25,MN31,13,18.076923076923077,0.055
957,8,MN25,Others,365,34.50684931506849,0.029
958,8,MN27,MN13,18,17.555555555555557,0.057
959,8,MN27,MN17,9,23.444444444444443,0.043
960,8,MN27,MN19,9,15.333333333333334,0.065
961,8,MN27,MN23,14,11.642857142857142,0.086
962,8,MN27,MN24,9,7.888888888888889,0.127
963,8,MN27,MN25,8,10.125,0.099
964,8,MN27,MN27,5,6.0,0.167
965,8,MN27,Others,122,26.639344262295083,0.038
966,8,MN28,MN13,8,17.625,0.057
967,8,MN28,MN17,26,13.692307692307692,0.073
968,8,MN28,MN20,9,10.11111111111111,0.099
969,8,MN28,MN21,9,10.222222222222221,0.098
970,8,MN28,MN23,8,17.5,0.057
971,8,MN28,MN24,10,11.0,0.091
972,8,MN28,MN28,14,6.428571428571429,0.156
973,8,MN28,MN50,6,7.5,0.133
974,8,MN28,Others,159,33.9748427672956,0.029
975,8,MN31,MN09,5,13.6,0.074
976,8,MN31,MN12,8,20.5,0.049
977,8,MN31,MN13,21,17.047619047619047,0.059
978,8,MN31,MN17,42,10.952380952380953,0.091
979,8,MN31,MN19,9,16.77777777777778,0.06
980,8,MN31,MN20,18,9.722222222222221,0.103
981,8,MN31,MN24,10,18.1,0.055
982,8,MN31,MN25,19,18.105263157894736,0.055
983,8,MN31,MN31,45,16.755555555555556,0.06
984,8,MN31,MN32,7,6.428571428571429,0.156
985,8,MN31,MN40,33,7.818181818181818,0.128
986,8,MN31,Others,264,35.178030303030305,0.028
987,8,MN32,MN09,15,17.2,0.058
988,8,MN32,MN12,14,14.0,0.071
989,8,MN32,MN13,5,19.0,0.053
990,8,MN32,MN14,20,12.9,0.078
991,8,MN32,MN17,22,9.636363636363637,0.104
992,8,MN32,MN19,30,7.933333333333334,0.126
993,8,MN32,MN23,5,16.4,0.061
994,8,MN32,MN24,8,21.375,0.047
995,8,MN32,MN25,10,20.0,0.05
996,8,MN32,MN31,7,6.714285714285714,0.149
997,8,MN32,MN33,16,10.125,0.099
998,8,MN32,MN40,27,8.407407407407407,0.119
999,8,MN32,Others,194,28.262886597938145,0.035
1000,8,MN33,MN09,11,11.818181818181818,0.085
1001,8,MN33,MN11,5,6.4,0.156
1002,8,MN33,MN12,5,15.0,0.067
1003,8,MN33,MN14,16,13.5625,0.074
1004,8,MN33,MN17,10,13.5,0.074
1005,8,MN33,MN19,8,11.375,0.088
1006,8,MN33,MN20,7,14.714285714285714,0.068
1007,8,MN33,MN21,5,21.0,0.048
1008,8,MN33,MN23,6,24.333333333333332,0.041
1009,8,MN33,MN31,12,12.916666666666666,0.077
1010,8,MN33,MN32,13,12.846153846153847,0.078
1011,8,MN33,MN33,56,7.232142857142857,0.138
1012,8,MN33,MN34,8,8.5,0.118
1013,8,MN33,MN40,30,10.166666666666666,0.098
1014,8,MN33,Others,227,34.03964757709251,0.029
1015,8,MN34,MN06,5,8.6,0.116
1016,8,MN34,MN11,8,8.625,0.116
1017,8,MN34,MN17,21,18.428571428571427,0.054
1018,8,MN34,MN19,9,15.88888888888889,0.063
1019,8,MN34,MN31,17,19.0,0.053
1020,8,MN34,MN33,22,11.636363636363637,0.086
1021,8,MN34,MN34,37,6.918918918918919,0.145
1022,8,MN34,MN36,9,16.88888888888889,0.059
1023,8,MN34,MN40,26,15.961538461538462,0.063
1024,8,MN34,Others,216,26.36574074074074,0.038
1025,8,MN35,MN13,12,32.083333333333336,0.031
1026,8,MN35,MN14,5,19.6,0.051
1027,8,MN35,MN17,13,25.615384615384617,0.039
1028,8,MN35,MN23,7,33.285714285714285,0.03
1029,8,MN35,MN25,6,33.333333333333336,0.03
1030,8,MN35,MN36,31,7.129032258064516,0.14
1031,8,MN35,MN40,5,20.8,0.048
1032,8,MN35,Others,345,23.878260869565217,0.042
1033,8,MN36,MN01,10,9.5,0.105
1034,8,MN36,MN03,5,14.0,0.071
1035,8,MN36,MN06,9,11.0,0.091
1036,8,MN36,MN09,6,11.666666666666666,0.086
1037,8,MN36,MN11,5,13.2,0.076
1038,8,MN36,MN17,5,27.6,0.036
1039,8,MN36,MN19,6,21.333333333333332,0.047
1040,8,MN36,MN24,12,26.666666666666668,0.037
1041,8,MN36,MN25,6,33.5,0.03
1042,8,MN36,MN31,9,22.22222222222222,0.045
1043,8,MN36,MN34,8,12.75,0.078
1044,8,MN36,MN35,47,6.297872340425532,0.159
1045,8,MN36,MN40,5,18.6,0.054
1046,8,MN36,Others,340,28.238235294117647,0.035
1047,8,MN40,MN09,12,20.666666666666668,0.048
1048,8,MN40,MN12,24,10.583333333333334,0.094
1049,8,MN40,MN13,14,22.642857142857142,0.044
1050,8,MN40,MN14,16,12.75,0.078
1051,8,MN40,MN17,97,12.505154639175258,0.08
1052,8,MN40,MN19,31,8.161290322580646,0.123
1053,8,MN40,MN20,50,13.66,0.073
1054,8,MN40,MN23,8,27.625,0.036
1055,8,MN40,MN24,19,22.842105263157894,0.044
1056,8,MN40,MN25,19,21.42105263157895,0.047
1057,8,MN40,MN31,18,7.833333333333333,0.128
1058,8,MN40,MN32,22,8.727272727272727,0.115
1059,8,MN40,MN33,16,7.0625,0.142
1060,8,MN40,MN35,6,17.833333333333332,0.056
1061,8,MN40,MN40,76,7.157894736842105,0.14
1062,8,MN40,Others,366,35.814207650273225,0.028
1063,8,MN50,MN13,8,12.5,0.08
1064,8,MN50,MN17,7,13.285714285714286,0.075
1065,8,MN50,MN20,5,7.8,0.128
1066,8,MN50,MN23,10,15.4,0.065
1067,8,MN50,MN25,11,10.909090909090908,0.092
1068,8,MN50,Others,45,41.111111111111114,0.024
1069,8,MN99,MN12,5,9.8,0.102
1070,8,MN99,Others,78,38.217948717948715,0.026
1071,8,Others,MN01,417,23.378896882494004,0.043
1072,8,Others,MN03,460,29.81086956521739,0.034
1073,8,Others,MN04,189,32.76190476190476,0.031
1074,8,Others,MN06,324,30.71604938271605,0.033
1075,8,Others,MN09,862,37.30626450116009,0.027
1076,8,Others,MN11,282,33.645390070921984,0.03
1077,8,Others,MN12,483,40.20703933747412,0.025
1078,8,Others,MN13,1321,42.24072672218016,0.024
1079,8,Others,MN14,447,35.77628635346756,0.028
1080,8,Others,MN15,222,41.18468468468468,0.024
1081,8,Others,MN17,3726,43.57487922705314,0.023
1082,8,Others,MN19,1005,43.51144278606965,0.023
1083,8,Others,MN20,872,43.15940366972477,0.023
1084,8,Others,MN21,414,43.25845410628019,0.023
1085,8,Others,MN22,143,43.89510489510489,0.023
1086,8,Others,MN23,753,42.907038512616204,0.023
1087,8,Others,MN24,1341,41.675615212527966,0.024
1088,8,Others,MN25,1893,43.49709455890122,0.023
1089,8,Others,MN27,317,38.261829652996845,0.026
1090,8,Others,MN28,348,40.94827586206897,0.024
1091,8,Others,MN31,713,45.196353436185134,0.022
1092,8,Others,MN32,223,40.55156950672646,0.025
1093,8,Others,MN33,593,41.470489038785836,0.024
1094,8,Others,MN34,486,32.29835390946502,0.031
1095,8,Others,MN35,628,26.877388535031848,0.037
1096,8,Others,MN36,683,32.642752562225475,0.031
1097,8,Others,MN40,1030,39.56699029126214,0.025
1098,8,Others,MN50,57,47.01754385964912,0.021
1099,8,Others,MN99,171,37.994152046783626,0.026
1100,8,Others,Others,2461,39.7984559122308,0.025
1101,9,MN01,MN13,6,24.666666666666668,0.041
1102,9,MN01,MN17,6,29.333333333333332,0.034
1103,9,MN01,MN31,8,25.625,0.039
1104,9,MN01,MN34,7,15.142857142857142,0.066
1105,9,MN01,MN35,20,7.2,0.139
1106,9,MN01,MN36,9,8.88888888888889,0.112
1107,9,MN01,Others,293,20.58703071672355,0.049
1108,9,MN03,MN06,15,10.533333333333333,0.095
1109,9,MN03,MN09,8,8.375,0.119
1110,9,MN03,MN11,25,7.44,0.134
1111,9,MN03,MN12,8,15.375,0.065
1112,9,MN03,MN13,6,26.0,0.038
1113,9,MN03,MN17,8,20.5,0.049
1114,9,MN03,MN23,5,28.8,0.035
1115,9,MN03,MN32,5,17.2,0.058
1116,9,MN03,MN33,5,14.8,0.068
1117,9,MN03,MN34,10,10.1,0.099
1118,9,MN03,MN36,14,9.428571428571429,0.106
1119,9,MN03,Others,262,26.53053435114504,0.038
1120,9,MN04,MN03,7,7.428571428571429,0.135
